rep,auc_ref,auc_cur,auc_drop,segment_auc_drop,ks,psi,wasserstein,jensen_shannon,mmd,c2st
53,0.8459582772822485,0.8386061055582116,0.0073521717240369044,0.21627487635549103,0.02114999294281006,0.0022633039419358613,0.01836864479072603,0.026739863689171743,-5.733966827392578e-05,0.009449609374999945
54,0.841376613569059,0.837663174408818,0.0037134391602410277,0.171694570973425,0.01449999213218689,0.0016486471091034572,0.01676431618430995,0.02488779502187014,6.73532485961914e-05,-0.00015908203125003517
55,0.8442093435987106,0.8456598310256335,-0.0014504874269228862,0.1786806722110491,0.013200044631958008,0.0017872558811930284,0.018443986441137445,0.027378519515323066,0.00018894672393798828,-0.007559179687500028
56,0.8448258160879504,0.84363458311704,0.0011912329709103942,0.14148902972216593,0.01510000228881836,0.0017456820624475967,0.019545224264820762,0.025646768954195,8.362531661987305e-05,-0.012351757812499975
57,0.8408080219111789,0.8404995416434616,0.00030848026771723713,0.19053165472486078,0.01714998483657837,0.001798730928585403,0.021967858347462527,0.02510070939098095,0.00012665987014770508,0.00047216796874993694
58,0.8356888797007849,0.8532711852537349,-0.01758230555295004,0.20919958225173418,0.016700029373168945,0.0020225009658232144,0.022851612788735005,0.025914214617529113,-0.00012606382369995117,0.013078320312500002
59,0.8409011986311994,0.8408947376500567,6.460981142653033e-06,0.18348069130631206,0.015799999237060547,0.0024703813991244663,0.020673601604644536,0.02527723266006186,-6.949901580810547e-05,-0.01681279296874999
60,0.8455676158548553,0.8471161248800725,-0.001548509025217193,0.2863631969384478,0.01614999771118164,0.002428648042286056,0.022205204345002498,0.02593033024553276,-2.4437904357910156e-05,0.004670996093749991
61,0.8453718222764361,0.8419350217248024,0.0034368005516337563,0.20178898327834505,0.015049993991851807,0.002732038666023521,0.018945794437763987,0.025335594193411023,-0.00015282630920410156,-0.002146582031249955
62,0.8453841596391481,0.845206185485753,0.0001779741533951551,0.14892958559242497,0.014950007200241089,0.001731475673909383,0.019573308824347765,0.02539841339876838,4.4405460357666016e-05,-0.00795732421874995
63,0.8412732647182246,0.8375991195376222,0.003674145180602384,0.16668166160081055,0.018150031566619873,0.002398808542963797,0.022628574005408655,0.02426767256660672,-1.2934207916259766e-05,-0.00840498046874999
64,0.8389257396593836,0.8448749729003214,-0.005949233240937879,0.22945236350718856,0.012899994850158691,0.002055481861972841,0.017949844691935612,0.025115622776862946,0.0001398324966430664,-0.0036871093749999972
65,0.841976005070509,0.8428324783613682,-0.0008564732908592498,0.18196149003589468,0.01564997434616089,0.002126088455611531,0.017043385711676712,0.0245159249388605,-5.894899368286133e-05,-0.011488769531249998
66,0.8453114363616215,0.8441600276884197,0.001151408673201848,0.17422909282615473,0.015500009059906006,0.0020915361928578857,0.019119777508338792,0.02801474229115272,-4.1425228118896484e-05,-0.010387207031249956
67,0.8447849934643525,0.8428803913833168,0.0019046020810357112,0.216643319840799,0.01524999737739563,0.0022579921562365683,0.021924572956253253,0.02404350004672654,2.4080276489257812e-05,-0.0005539062499999581
68,0.8419283498163065,0.841139955511794,0.0007883943045124964,0.24448655418731724,0.01605004072189331,0.0023232476286385636,0.015596678348853393,0.02599135938942288,0.00010216236114501953,-0.002450683593750058
69,0.839706264826659,0.8412810232732548,-0.0015747584465958253,0.17090390056587723,0.01729997992515564,0.002413451335924425,0.02005825746415903,0.024610902478420724,-7.253885269165039e-05,-0.011391601562500075
70,0.8388174007001995,0.8429794512413202,-0.004162050541120732,0.21929413488312,0.015599995851516724,0.0018010454411268935,0.017847867068259405,0.02608772380377135,6.574392318725586e-05,0.006940136718750045
71,0.8398027370020331,0.8488657368684454,-0.009062999866412236,0.21468811482142236,0.018750011920928955,0.0032750165165558167,0.017607722771423202,0.027527741451981006,3.2782554626464844e-06,0.012394531250000007
72,0.8456043328981092,0.8433456502470102,0.0022586826510989644,0.1868763323501199,0.014849990606307983,0.0017040875871453722,0.022536282076803887,0.028825365090849965,0.00012362003326416016,-0.002425195312500017
73,0.8397752043326895,0.8399558337999316,-0.00018062946724206608,0.22828153501525372,0.015150010585784912,0.0019867178352054185,0.019987025218267097,0.026729735304765998,-2.771615982055664e-05,-0.003535839843749944
74,0.8397609376762449,0.8471809828537443,-0.00742004517749939,0.15917516240798435,0.018849998712539673,0.0019470444464794465,0.023209055125435446,0.02302601344171002,-0.00010943412780761719,0.011506250000000051
75,0.8466510549934727,0.8423693247688742,0.004281730224598546,0.1957632765516406,0.016599953174591064,0.002039819220222619,0.017449682891821132,0.02495340914523473,-4.5299530029296875e-05,0.003315820312499995
76,0.8472331131073938,0.839323719153872,0.007909393953521748,0.23103839573268936,0.016200006008148193,0.001909762594573321,0.01951554760824795,0.024045876980709337,-0.00014793872833251953,-0.0021564453125000327
77,0.8445481449591421,0.8420767693032719,0.0024713756558701894,0.2230089865434398,0.01645001769065857,0.002046654895763263,0.02263170205071336,0.030028005375515858,-4.214048385620117e-05,-0.000171972656250019
78,0.8400960323251637,0.8389361715044843,0.0011598608206794259,0.22859386618931765,0.01320001482963562,0.0025057673130646496,0.016575473295273722,0.02486164066462481,-9.101629257202148e-05,-0.005488476562500011
79,0.8424920733348154,0.8448519253128797,-0.00235985197806432,0.25267563140501104,0.015399962663650513,0.00214709086692712,0.021257229467285838,0.02722105083491581,3.260374069213867e-05,0.008721777343750015
80,0.8380396400984637,0.8474321094321656,-0.00939246933370197,0.19788032436638425,0.014050006866455078,0.0025393315582813623,0.01604327641647605,0.025301613068036664,9.894371032714844e-06,-0.020037207031250004
81,0.8468519868756836,0.8386020197639561,0.00824996711172754,0.23158699802390148,0.018249988555908203,0.002471111923675295,0.024722508145582908,0.026380163584881256,0.00011515617370605469,0.0036783203125000385
82,0.8325695031467574,0.8406557195724121,-0.008086216425654769,0.17045542932657087,0.013850003480911255,0.0027851012392436907,0.016916634658450527,0.028210066367553105,-0.00012916326522827148,-0.00308330078125002
83,0.8438821115154762,0.8423283736826951,0.0015537378327811213,0.20701297258759088,0.017349988222122192,0.002679269840354351,0.0171054209834837,0.024892575449090633,0.00016129016876220703,0.008685253906249968
84,0.8475051585508819,0.8412150236625855,0.006290134888296439,0.18849393254214397,0.014100000262260437,0.0016309673211972826,0.01521331767849153,0.026723588126789637,7.367134094238281e-05,0.009835351562500039
85,0.8447413035066276,0.8397006747209572,0.0050406287856703536,0.19539157972450505,0.01969999074935913,0.0020279088447015237,0.020612163580639258,0.02420729137973754,-8.130073547363281e-05,0.0032765624999999687
86,0.8403603772260314,0.8464131571145473,-0.006052779888515936,0.160985301206522,0.01449999213218689,0.001995305550677281,0.016216121027563816,0.02369117693956788,-0.00019866228103637695,-0.0001652343749999896
87,0.8369517967392291,0.8418833909444314,-0.004931594205202283,0.16884728718055342,0.014999985694885254,0.002161153379247413,0.019300379720499607,0.024004252051902132,0.0002142190933227539,-0.005397460937499987
88,0.8372133887838135,0.8419982262211005,-0.004784837437287082,0.21242576155993154,0.017450034618377686,0.0018907075380790474,0.023253465023278973,0.028667953903299227,0.00012922286987304688,-0.0032943359375000036
89,0.8438223963021304,0.8390011078461901,0.00482128845594032,0.25974950844906597,0.016199976205825806,0.0034413458072764767,0.017233704916839437,0.02782155522469719,7.539987564086914e-05,-0.006428613281249995
90,0.8444976949898205,0.8434805772568446,0.0010171177329759695,0.16271678563898673,0.016650021076202393,0.002103767062743401,0.0186186109206365,0.02511963009824571,9.298324584960938e-05,-7.343749999999538e-05
91,0.8412546343557257,0.8450023688595751,-0.0037477345038494647,0.2030948434607226,0.015150010585784912,0.002104339025232609,0.017626549798287837,0.024285331899921266,-6.836652755737305e-05,-0.0009055664062499469
92,0.836139109874197,0.8387363454703204,-0.0025972355961233484,0.25388673015537755,0.016550004482269287,0.002688692315053925,0.025586646385084726,0.02784523989067124,-6.753206253051758e-05,-0.0008333984374999659
93,0.8373640763290943,0.8417900429021141,-0.004425966573019857,0.23771016024874425,0.01600000262260437,0.0019405104125168186,0.018473883440979364,0.027122517318631613,0.00015616416931152344,0.00962441406250003
94,0.8521263895627647,0.8357274588498474,0.016398930712917204,0.2053524732602383,0.015550017356872559,0.002535130119384833,0.018179217992255674,0.025800943362624562,1.4603137969970703e-05,-0.004800488281250015
95,0.8422854285345835,0.8387596096699281,0.0035258188646554167,0.17146082462513734,0.014950007200241089,0.0019541488208483777,0.020141955328089992,0.02389755022484197,-3.343820571899414e-05,0.002559472656250006
96,0.8439004229562656,0.8443646017991301,-0.0004641788428645377,0.18628583871501747,0.017249971628189087,0.0020351513134605564,0.018148299693338827,0.026164139655847365,-1.0728836059570312e-06,0.0031779296874999696
97,0.8422489892466609,0.8456313831686092,-0.003382393921948279,0.23431476805888396,0.014850020408630371,0.002009667688306526,0.02408033694730027,0.025039894486078133,-8.732080459594727e-05,0.002676757812499986
98,0.842105325443787,0.8386476490544085,0.00345767638937855,0.18670219657287668,0.014949977397918701,0.001580080308014464,0.017321491367341586,0.0236697979123429,-6.645917892456055e-05,0.006533593749999955
99,0.8441823962091661,0.846834333744734,-0.0026519375355679164,0.24223106166675645,0.016200006008148193,0.0017517732996709312,0.023276781566022677,0.02427406784676543,-8.571147918701172e-05,-0.000842773437499944
100,0.8432771464722298,0.8401726469340162,0.0031044995382136786,0.21159511249193996,0.01335000991821289,0.0018557147164540472,0.019198873344168525,0.024180225194341817,-6.079673767089844e-05,-0.002417968749999999
101,0.8406359361998081,0.8465169005217352,-0.005880964321927085,0.21856373721871114,0.013650000095367432,0.0016101518027446093,0.016982023632818213,0.0240299537582283,-0.0001609325408935547,0.0029629882812500785
102,0.8431954250476881,0.8434290462309642,-0.00023362118327607817,0.16455471618907458,0.015049993991851807,0.0034888959907941695,0.018906928334334484,0.030715425143485204,-0.0001316070556640625,0.0010122070312499343
103,0.8403357032820868,0.8444330568943998,-0.004097353612313004,0.23545277057974212,0.015400022268295288,0.0021855643744824963,0.01903883901617393,0.024724752607994054,-7.766485214233398e-05,0.004992285156249943
104,0.8441121513217062,0.8431961125925925,0.0009160387291137218,0.23627176243943393,0.01644998788833618,0.0024214090507031797,0.0223938410273553,0.02291156116112824,-2.9146671295166016e-05,0.002863671874999918
105,0.8422563759659732,0.8402606297837326,0.001995746182240632,0.21454858872692695,0.015199989080429077,0.0022151999935565024,0.02262779231637951,0.025432720489833985,-1.3828277587890625e-05,0.014211328125000033
106,0.8385579112216562,0.8454749180933063,-0.006917006871650089,0.14586969852990417,0.01434999704360962,0.0021532274584712767,0.015659749988925768,0.0247344316931821,0.00014138221740722656,-0.011111328125000042
107,0.8375862996922102,0.8452336626139818,-0.007647362921771594,0.23928282394758926,0.015049993991851807,0.0020615944270203045,0.019003668876383627,0.023463748752484147,-0.00011926889419555664,0.009981933593749992
108,0.83835168921133,0.8422791891951511,-0.003927499983821137,0.1347971881179023,0.014550000429153442,0.001977028634922632,0.01684374702238955,0.024186129373608894,6.139278411865234e-06,-0.003857910156250033
109,0.8451935739549328,0.8425074155220996,0.0026861584328331523,0.2798811349328616,0.01690000295639038,0.0018641383362520646,0.02096528872382924,0.024296002591332255,0.0001659393310546875,0.001752343749999996
110,0.8411114762703499,0.8389012528836894,0.002210223386660437,0.2426745540538644,0.017199993133544922,0.002081154103720508,0.01892168769162915,0.025881393137489484,-4.1484832763671875e-05,-0.0005035156249999506
111,0.8390819927548513,0.8438538208477974,-0.004771828092946073,0.1864319614035097,0.016650021076202393,0.0023842593500811625,0.022574290216142042,0.02410693363618408,-4.4345855712890625e-05,-0.0010742187499999667
112,0.836487423303967,0.8440770222581206,-0.007589598954153676,0.23816529201871783,0.01605004072189331,0.0024242166736631516,0.019936006429775686,0.026466038529528925,-9.626150131225586e-05,0.003045996093750003
113,0.8489845511839562,0.8454623733292213,0.0035221778547349647,0.19997317934871794,0.01570001244544983,0.0024278797828660432,0.016937247227147956,0.02578458060722469,-0.00010836124420166016,-0.011582324218749995
114,0.8375133701538743,0.8458901372101385,-0.008376767056264223,0.21381311768700084,0.018150001764297485,0.0021351206896417126,0.018597567686995702,0.024334330278540185,1.8775463104248047e-05,0.010786132812500071
115,0.8431034135260788,0.8453215881218761,-0.0022181745957973176,0.15954653243837236,0.01410001516342163,0.0020367368672310018,0.017842847637093935,0.02317444670883786,-3.2067298889160156e-05,-0.0036709960937499897
116,0.8440331786598186,0.8466859844199619,-0.002652805760143262,0.1686335295632876,0.018249988555908203,0.0020881896502916303,0.02011898352502318,0.02527919418224943,-2.6404857635498047e-05,-0.006666699218750072
117,0.8392682072761765,0.8392880162217691,-1.9808945592614258e-05,0.19760075559086954,0.018200010061264038,0.002958729491965487,0.02088117651689609,0.02487550589793003,7.730722427368164e-05,-0.001208593750000042
118,0.8431697646007996,0.8462436614434904,-0.003073896842690771,0.1813595712710756,0.0158500075340271,0.0016138945057990713,0.025633484804750802,0.0235378357839979,-3.30805778503418e-05,0.0008894531249999948
119,0.8463300264980251,0.8412645717135958,0.005065454784429324,0.24906780367710313,0.014149993658065796,0.0019501988392438446,0.020079428423413512,0.02421678779993962,-0.00014531612396240234,0.014937792968749974
120,0.8525617412357491,0.8418933835578726,0.01066835767787655,0.1855155672728389,0.014450013637542725,0.002338432420910006,0.015312293933240097,0.026144649158798074,-1.5437602996826172e-05,-0.007893066406250038
121,0.8403134404104675,0.8423592242794337,-0.0020457838689661445,0.18922265583807585,0.018299996852874756,0.0022060628676094807,0.015568520670616075,0.025796002959685142,1.5854835510253906e-05,0.0012784179687500563
122,0.8394420404179502,0.8406211711151428,-0.0011791306971925541,0.22476133425088063,0.018750011920928955,0.0019865259929982993,0.017970083373086643,0.025683812204186213,-2.4020671844482422e-05,0.0013187500000000352
123,0.84274299184899,0.8381190927319532,0.004623899117036867,0.16763828014583682,0.014550000429153442,0.0023101021368562005,0.02085051250674029,0.024878109691433857,9.649991989135742e-05,-0.0007451171875000329
124,0.841196040168077,0.8431392253326222,-0.0019431851645451692,0.23345795393076085,0.015049993991851807,0.0022064939564760654,0.01851036674116738,0.024902211737839988,-0.00011181831359863281,-0.0009090820312500081
125,0.8415739612805295,0.8435713008894764,-0.00199733960894688,0.18116185003683793,0.015799999237060547,0.0022738366345936446,0.02000764158566744,0.02574926529372254,7.343292236328125e-05,-0.007781738281250006
126,0.8406515333544385,0.836913805792038,0.003737727562400539,0.2000606545588044,0.020850002765655518,0.0018165753413315819,0.018150317395383846,0.026529176601666312,-0.00016820430755615234,-0.008597949218750012
127,0.8426679055364106,0.844328740570614,-0.001660835034203445,0.19311236089925177,0.014599978923797607,0.0021290543141210525,0.01806502190128224,0.025351781778069116,0.00011467933654785156,-0.014899511718750036
128,0.8419331142022627,0.8406307807153993,0.0013023334868633718,0.20346967078638345,0.017900019884109497,0.0022800515783589904,0.027394073698489486,0.02443782744875378,-0.00013756752014160156,0.005332519531250024
129,0.8416347041255927,0.8397593338125825,0.0018753703130102162,0.19715485825070556,0.014749974012374878,0.0027443654793378484,0.018229290125242787,0.028843165878337126,5.644559860229492e-05,0.0007350585937500043
130,0.8405979143829934,0.8467186215943672,-0.00612070721137381,0.18973378578848166,0.015799999237060547,0.0020083712458292312,0.018489945950831418,0.02414335787072542,-5.0187110900878906e-05,-0.010717187500000003
131,0.8356468766189856,0.8466970694288923,-0.011050192809906711,0.21112340806314012,0.01925000548362732,0.0022839444575906134,0.023559385995223798,0.024386125718346415,-4.100799560546875e-05,0.00450292968749999
132,0.8389188236867731,0.8428623278514314,-0.003943504164658385,0.20594822086384956,0.017199993133544922,0.0026406521584728085,0.021528725209373177,0.025968136625063944,4.017353057861328e-05,0.008264746093749942
133,0.842669058631093,0.8382198888581868,0.004449169772906214,0.20231604696116545,0.018849968910217285,0.0018231911634541248,0.02166514903700103,0.024891833332989454,-2.8073787689208984e-05,0.006705859375000012
134,0.84627515240714,0.8420106688468045,0.004264483560335486,0.15193895434710503,0.022000014781951904,0.00295221220301926,0.02296801324282203,0.02712938842910397,6.9141387939453125e-06,-0.006905859375000045
135,0.8426960688766283,0.8431123476372391,-0.0004162787606107887,0.2682587678862379,0.017850011587142944,0.0019488439710155434,0.02412250470994419,0.02429917327887613,-5.990266799926758e-05,0.007521191406250072
136,0.8450384170177925,0.846797293319301,-0.0017588763015085052,0.20537989941956158,0.01690000295639038,0.0020764525086330483,0.018004408270530046,0.025230826509923192,4.7266483306884766e-05,0.004006640625000002
137,0.8432483376579978,0.8446659361370431,-0.0014175984790453233,0.22712179704025814,0.016550004482269287,0.0021970033194428813,0.018826173154395602,0.026238202454036394,-9.113550186157227e-05,-0.010311328124999963
138,0.8444929585143832,0.8437406158325585,0.0007523426818246692,0.18368887472046047,0.01675000786781311,0.002156755682745519,0.022025884152400577,0.0238406767454534,-5.1856040954589844e-05,0.003930078125000014
139,0.84050913376884,0.8428274061484019,-0.0023182723795619475,0.2592382987369892,0.016550004482269287,0.002394300471441872,0.01898184882270484,0.027754073306493106,-6.395578384399414e-05,-0.004275292968749955
140,0.8481475012376615,0.8383762623865177,0.009771238851143726,0.23723090407924163,0.017099976539611816,0.0017165060064967238,0.018571397747868746,0.025003181641357366,0.00011217594146728516,-0.0007003906250000469
141,0.8417494664143373,0.8442063109728164,-0.0024568445584790544,0.19422430633186294,0.017849981784820557,0.0020965898971423242,0.01975221670176764,0.024168530980984836,-0.00018548965454101562,0.0012572265624999357
142,0.8434898667305537,0.8367110092057731,0.006778857524780579,0.2634472049689439,0.017150014638900757,0.0017562987945706847,0.018594816769053692,0.026029598834592996,4.112720489501953e-06,0.006683886718749976
